IdZdarzenia;Data;IdOsoby;IdWykroczenia
4061;2023-10-24;933;3
4062;2023-10-24;430;6
4063;2023-10-24;199;2
4064;2023-10-24;834;1
4065;2023-10-24;231;5
4066;2023-10-24;919;5
4067;2023-10-24;474;3
4068;2023-10-24;706;2
4069;2023-10-24;645;5
4070;2023-10-24;90;1
4071;2023-10-24;632;4
4072;2023-10-24;254;3
4073;2023-10-24;953;1
4074;2023-10-25;298;6
4075;2023-10-25;527;3
4076;2023-10-25;21;6
4077;2023-10-25;63;4
4078;2023-10-25;361;1
4079;2023-10-25;187;3
4080;2023-10-25;37;5
4081;2023-10-25;320;4
4082;2023-10-25;527;2
4083;2023-10-25;534;1
4084;2023-10-25;265;2
4085;2023-10-25;195;3
4086;2023-10-25;301;3
4087;2023-10-26;528;2
4088;2023-10-26;47;4
4089;2023-10-26;638;4
4090;2023-10-26;810;1
4091;2023-10-26;870;2
4092;2023-10-26;827;3
4093;2023-10-26;252;3
4094;2023-10-26;475;2
4095;2023-10-26;640;6
4096;2023-10-26;814;1
4097;2023-10-26;974;1
4098;2023-10-26;592;4
4099;2023-10-26;115;3
4100;2023-10-26;208;3
4101;2023-10-26;26;1
4102;2023-10-26;683;4
4103;2023-10-26;586;3
4104;2023-10-26;190;1
4105;2023-10-26;983;2
4106;2023-10-26;758;2
4107;2023-10-26;724;6
4108;2023-10-26;605;6
4109;2023-10-26;39;6
4110;2023-10-26;571;1
4111;2023-10-26;727;3
4112;2023-10-27;918;5
4113;2023-10-27;173;6
4114;2023-10-27;551;4
4115;2023-10-27;685;2
4116;2023-10-27;681;5
4117;2023-10-27;506;3
4118;2023-10-27;391;4
4119;2023-10-27;143;4
4120;2023-10-28;609;4
4121;2023-10-28;985;1
4122;2023-10-28;501;3
4123;2023-10-28;832;2
4124;2023-10-28;980;5
4125;2023-10-28;983;2
4126;2023-10-28;355;6
4127;2023-10-28;175;3
4128;2023-10-28;186;2
4129;2023-10-28;779;4
4130;2023-10-28;638;2
4131;2023-10-29;319;5
4132;2023-10-29;728;4
4133;2023-10-29;321;4
4134;2023-10-29;515;1
4135;2023-10-29;843;4
4136;2023-10-29;494;6
4137;2023-10-29;871;3
4138;2023-10-29;308;4
4139;2023-10-29;619;4
4140;2023-10-29;937;5
4141;2023-10-29;769;1
4142;2023-10-29;332;6
4143;2023-10-29;850;3
4144;2023-10-30;773;5
4145;2023-10-30;345;2
4146;2023-10-30;519;5
4147;2023-10-30;599;4
4148;2023-10-30;846;2
4149;2023-10-30;762;2
4150;2023-10-30;735;5
4151;2023-10-30;730;1
4152;2023-10-30;786;1
4153;2023-10-30;990;1
4154;2023-10-30;823;3
4155;2023-10-30;170;4
4156;2023-10-30;59;3
4157;2023-10-30;7;4
4158;2023-10-31;644;4
4159;2023-10-31;324;6
4160;2023-10-31;474;1
4161;2023-10-31;705;2
4162;2023-10-31;899;4
4163;2023-10-31;301;5
4164;2023-10-31;130;4
4165;2023-10-31;360;4
4166;2023-10-31;756;1
4167;2023-10-31;853;4
4168;2023-10-31;457;6
4169;2023-10-31;268;5
4170;2023-10-31;758;1
4171;2023-10-31;490;3
4172;2023-10-31;975;6
4173;2023-11-01;241;4
4174;2023-11-01;56;1
4175;2023-11-01;369;3
4176;2023-11-01;341;4
4177;2023-11-01;874;2
4178;2023-11-01;782;5
4179;2023-11-01;611;4
4180;2023-11-01;141;1
4181;2023-11-01;636;1
4182;2023-11-01;470;2
4183;2023-11-02;853;1
4184;2023-11-02;755;6
4185;2023-11-02;659;4
4186;2023-11-02;742;4
4187;2023-11-02;281;5
4188;2023-11-02;95;4
4189;2023-11-02;92;6
4190;2023-11-02;54;2
4191;2023-11-02;457;6
4192;2023-11-02;991;2
4193;2023-11-02;415;1
4194;2023-11-02;288;1
4195;2023-11-02;796;3
4196;2023-11-03;282;1
4197;2023-11-03;155;2
4198;2023-11-03;398;3
4199;2023-11-03;653;5
4200;2023-11-03;400;4
4201;2023-11-03;402;2
4202;2023-11-03;874;4
4203;2023-11-03;983;4
4204;2023-11-03;595;5
4205;2023-11-03;434;5
4206;2023-11-03;20;2
4207;2023-11-03;150;1
4208;2023-11-04;953;2
4209;2023-11-04;520;6
4210;2023-11-04;838;4
4211;2023-11-04;777;3
4212;2023-11-04;206;5
4213;2023-11-04;595;2
4214;2023-11-04;28;5
4215;2023-11-04;459;5
4216;2023-11-04;915;6
4217;2023-11-04;776;2
4218;2023-11-04;110;1
4219;2023-11-04;393;5
4220;2023-11-04;549;5
4221;2023-11-04;113;2
4222;2023-11-04;863;4
4223;2023-11-04;959;6
4224;2023-11-04;234;6
4225;2023-11-04;672;4
4226;2023-11-05;146;6
4227;2023-11-05;421;3
4228;2023-11-05;204;2
4229;2023-11-05;999;4
4230;2023-11-05;40;6
4231;2023-11-06;984;3
4232;2023-11-06;626;4
4233;2023-11-06;487;5
4234;2023-11-06;584;5
4235;2023-11-06;245;5
4236;2023-11-06;209;3
4237;2023-11-06;879;3
4238;2023-11-06;281;2
4239;2023-11-06;697;3
4240;2023-11-06;626;2
4241;2023-11-06;839;3
4242;2023-11-06;217;6
4243;2023-11-06;931;3
4244;2023-11-06;447;5
4245;2023-11-07;301;2
4246;2023-11-07;119;1
4247;2023-11-07;729;2
4248;2023-11-07;718;4
4249;2023-11-07;487;2
4250;2023-11-07;119;2
4251;2023-11-07;193;1
4252;2023-11-07;361;4
4253;2023-11-07;218;1
4254;2023-11-07;796;3
4255;2023-11-07;762;2
4256;2023-11-07;406;6
4257;2023-11-08;858;4
4258;2023-11-08;780;4
4259;2023-11-08;68;5
4260;2023-11-08;760;4
4261;2023-11-08;401;5
4262;2023-11-08;691;1
4263;2023-11-08;664;4
4264;2023-11-08;27;6
4265;2023-11-08;297;4
4266;2023-11-08;576;1
4267;2023-11-08;501;1
4268;2023-11-08;573;2
4269;2023-11-08;588;4
4270;2023-11-09;17;5
4271;2023-11-09;42;4
4272;2023-11-09;285;5
4273;2023-11-09;719;1
4274;2023-11-09;934;6
4275;2023-11-09;690;2
4276;2023-11-09;99;4
4277;2023-11-09;362;3
4278;2023-11-09;253;2
4279;2023-11-09;772;2
4280;2023-11-09;970;3
4281;2023-11-09;440;4
4282;2023-11-09;83;2
4283;2023-11-09;29;5
4284;2023-11-10;774;3
4285;2023-11-10;314;2
4286;2023-11-10;431;5
4287;2023-11-10;430;3
4288;2023-11-10;347;5
4289;2023-11-10;837;4
4290;2023-11-10;349;5
4291;2023-11-10;507;6
4292;2023-11-10;345;1
4293;2023-11-10;530;5
4294;2023-11-10;728;3
4295;2023-11-10;971;5
4296;2023-11-10;593;5
4297;2023-11-11;544;6
4298;2023-11-11;494;2
4299;2023-11-11;873;3
4300;2023-11-11;127;2
4301;2023-11-11;643;1
4302;2023-11-11;954;3
4303;2023-11-11;677;5
4304;2023-11-11;794;6
4305;2023-11-11;410;5
4306;2023-11-11;982;1
4307;2023-11-11;525;6
4308;2023-11-12;865;3
4309;2023-11-12;888;5
4310;2023-11-12;928;5
4311;2023-11-12;48;5
4312;2023-11-12;44;4
4313;2023-11-12;483;2
4314;2023-11-12;722;2
4315;2023-11-12;761;5
4316;2023-11-12;975;5
4317;2023-11-12;775;5
4318;2023-11-12;30;3
4319;2023-11-12;716;1
4320;2023-11-12;255;2
4321;2023-11-12;826;6
4322;2023-11-12;589;4
4323;2023-11-12;299;5
4324;2023-11-13;960;4
4325;2023-11-13;756;5
4326;2023-11-13;169;3
4327;2023-11-13;184;5
4328;2023-11-13;124;1
4329;2023-11-13;496;6
4330;2023-11-13;131;1
4331;2023-11-13;184;4
4332;2023-11-13;912;4
4333;2023-11-13;556;4
4334;2023-11-13;649;4
4335;2023-11-13;823;5
4336;2023-11-14;331;2
4337;2023-11-14;592;4
4338;2023-11-14;728;1
4339;2023-11-14;918;4
4340;2023-11-14;844;1
4341;2023-11-14;257;1
4342;2023-11-14;900;5
4343;2023-11-14;763;3
4344;2023-11-14;791;6
4345;2023-11-14;281;2
4346;2023-11-14;846;1
4347;2023-11-14;884;1
4348;2023-11-14;419;1
4349;2023-11-14;937;2
4350;2023-11-14;18;6
4351;2023-11-15;43;2
4352;2023-11-15;944;5
4353;2023-11-15;653;3
4354;2023-11-15;369;5
4355;2023-11-15;692;3
4356;2023-11-15;308;5
4357;2023-11-15;82;2
4358;2023-11-15;143;5
4359;2023-11-16;307;5
4360;2023-11-16;749;3
4361;2023-11-16;835;6
4362;2023-11-16;425;1
4363;2023-11-16;918;5
4364;2023-11-16;344;3
4365;2023-11-16;343;5
4366;2023-11-16;928;6
4367;2023-11-16;959;5
4368;2023-11-16;342;1
4369;2023-11-16;519;5
4370;2023-11-16;30;4
4371;2023-11-16;811;5
4372;2023-11-16;739;4
4373;2023-11-17;628;2
4374;2023-11-17;740;4
4375;2023-11-17;805;2
4376;2023-11-17;335;4
4377;2023-11-17;266;6
4378;2023-11-17;309;3
4379;2023-11-17;628;4
4380;2023-11-17;517;5
4381;2023-11-17;978;1
4382;2023-11-17;909;6
4383;2023-11-17;361;1
4384;2023-11-17;614;2
4385;2023-11-18;932;2
4386;2023-11-18;836;6
4387;2023-11-18;893;1
4388;2023-11-18;382;5
4389;2023-11-18;967;4
4390;2023-11-18;795;6
4391;2023-11-18;727;3
4392;2023-11-18;893;3
4393;2023-11-18;116;4
4394;2023-11-18;276;3
4395;2023-11-19;140;5
4396;2023-11-19;426;2
4397;2023-11-19;281;1
4398;2023-11-19;7;2
4399;2023-11-19;238;4
4400;2023-11-19;303;6
4401;2023-11-19;711;6
4402;2023-11-19;671;6
4403;2023-11-19;779;1
4404;2023-11-19;134;6
4405;2023-11-19;49;6
4406;2023-11-20;511;5
4407;2023-11-20;78;1
4408;2023-11-20;152;1
4409;2023-11-20;185;6
4410;2023-11-20;611;5
4411;2023-11-20;980;5
4412;2023-11-20;867;4
4413;2023-11-20;595;3
4414;2023-11-20;915;5
4415;2023-11-20;428;5
4416;2023-11-20;364;2
4417;2023-11-20;969;2
4418;2023-11-21;743;4
4419;2023-11-21;236;5
4420;2023-11-21;708;2
4421;2023-11-21;120;1
4422;2023-11-21;521;6
4423;2023-11-21;88;6
4424;2023-11-21;820;1
4425;2023-11-21;738;1
4426;2023-11-21;362;1
4427;2023-11-21;738;2
4428;2023-11-21;56;1
4429;2023-11-22;397;6
4430;2023-11-22;899;1
4431;2023-11-22;612;4
4432;2023-11-22;199;4
4433;2023-11-22;442;4
4434;2023-11-22;813;2
4435;2023-11-22;193;3
4436;2023-11-22;910;3
4437;2023-11-22;269;1
4438;2023-11-23;930;6
4439;2023-11-23;690;5
4440;2023-11-23;991;5
4441;2023-11-23;259;2
4442;2023-11-23;958;2
4443;2023-11-23;150;5
4444;2023-11-23;883;3
4445;2023-11-23;309;3
4446;2023-11-23;844;2
4447;2023-11-23;993;4
4448;2023-11-23;180;1
4449;2023-11-23;924;6
4450;2023-11-23;712;6
4451;2023-11-23;658;5
4452;2023-11-24;809;2
4453;2023-11-24;687;1
4454;2023-11-24;616;2
4455;2023-11-24;323;2
4456;2023-11-24;505;3
4457;2023-11-24;320;6
4458;2023-11-24;262;5
4459;2023-11-24;381;4
4460;2023-11-24;896;4
4461;2023-11-24;6;1
4462;2023-11-24;144;1
4463;2023-11-24;219;6
4464;2023-11-24;908;4
4465;2023-11-24;272;3
4466;2023-11-25;637;4
4467;2023-11-25;826;5
4468;2023-11-25;879;1
4469;2023-11-25;432;6
4470;2023-11-25;281;4
4471;2023-11-25;95;6
4472;2023-11-25;45;2
4473;2023-11-25;864;3
4474;2023-11-26;841;6
4475;2023-11-26;256;2
4476;2023-11-26;491;3
4477;2023-11-26;739;5
4478;2023-11-26;745;3
4479;2023-11-26;790;3
4480;2023-11-26;960;6
4481;2023-11-26;34;4
4482;2023-11-26;542;6
4483;2023-11-26;817;1
4484;2023-11-27;113;6
4485;2023-11-27;624;5
4486;2023-11-27;471;2
4487;2023-11-27;379;6
4488;2023-11-27;179;6
4489;2023-11-27;893;2
4490;2023-11-27;344;1
4491;2023-11-27;571;6
4492;2023-11-27;719;2
4493;2023-11-27;278;3
4494;2023-11-27;64;3
4495;2023-11-27;522;5
4496;2023-11-27;247;4
4497;2023-11-27;748;2
4498;2023-11-27;760;5
4499;2023-11-27;927;1
4500;2023-11-27;1;4
4501;2023-11-27;942;6
4502;2023-11-27;124;5
4503;2023-11-28;370;3
4504;2023-11-28;536;1
4505;2023-11-28;121;6
4506;2023-11-28;300;3
4507;2023-11-28;253;5
4508;2023-11-28;931;1
4509;2023-11-28;643;4
4510;2023-11-28;763;5
4511;2023-11-28;110;4
4512;2023-11-28;587;5
4513;2023-11-28;205;2
4514;2023-11-28;678;4
4515;2023-11-28;565;3
4516;2023-11-28;141;6
4517;2023-11-28;131;6
4518;2023-11-28;722;2
4519;2023-11-28;202;6
4520;2023-11-28;75;2
4521;2023-11-29;925;6
4522;2023-11-29;801;3
4523;2023-11-29;96;1
4524;2023-11-29;437;5
4525;2023-11-29;203;2
4526;2023-11-29;48;4
4527;2023-11-29;739;4
4528;2023-11-29;468;5
4529;2023-11-29;869;2
4530;2023-11-29;58;3
4531;2023-11-29;766;2
4532;2023-11-29;885;5
4533;2023-11-30;373;3
4534;2023-11-30;775;5
4535;2023-11-30;837;3
4536;2023-11-30;923;5
4537;2023-11-30;350;2
4538;2023-11-30;74;2
4539;2023-11-30;911;6
4540;2023-11-30;81;1
4541;2023-11-30;428;4
4542;2023-11-30;472;4
4543;2023-11-30;374;1
4544;2023-12-01;21;4
4545;2023-12-01;536;2
4546;2023-12-01;896;3
4547;2023-12-01;740;4
4548;2023-12-01;926;3
4549;2023-12-01;886;2
4550;2023-12-01;177;1
4551;2023-12-01;776;4
4552;2023-12-01;968;1
4553;2023-12-01;958;4
4554;2023-12-01;864;4
4555;2023-12-02;683;6
4556;2023-12-02;501;1
4557;2023-12-02;620;6
4558;2023-12-02;120;2
4559;2023-12-02;894;2
4560;2023-12-02;232;2
4561;2023-12-02;584;1
4562;2023-12-02;214;1
4563;2023-12-02;181;1
4564;2023-12-02;308;4
4565;2023-12-02;242;2
4566;2023-12-02;297;5
4567;2023-12-02;957;1
4568;2023-12-02;898;6
4569;2023-12-02;720;1
4570;2023-12-03;516;2
4571;2023-12-03;80;3
4572;2023-12-03;371;3
4573;2023-12-03;456;5
4574;2023-12-03;951;6
4575;2023-12-03;852;2
4576;2023-12-03;878;4
4577;2023-12-03;904;2
4578;2023-12-03;361;2
4579;2023-12-04;175;6
4580;2023-12-04;996;4
4581;2023-12-04;268;6
4582;2023-12-04;936;4
4583;2023-12-04;893;4
4584;2023-12-04;968;4
4585;2023-12-04;148;4
4586;2023-12-04;163;5
4587;2023-12-04;481;3
4588;2023-12-04;779;4
4589;2023-12-04;356;2
4590;2023-12-04;23;5
4591;2023-12-04;361;4
4592;2023-12-04;164;4
4593;2023-12-04;489;1
4594;2023-12-04;934;4
4595;2023-12-04;607;1
4596;2023-12-04;419;5
4597;2023-12-04;255;6
4598;2023-12-04;123;4
4599;2023-12-04;878;2
4600;2023-12-05;233;6
4601;2023-12-05;610;6
4602;2023-12-05;940;5
4603;2023-12-05;738;5
4604;2023-12-05;773;5
4605;2023-12-05;583;3
4606;2023-12-05;95;1
4607;2023-12-05;311;1
4608;2023-12-05;297;4
4609;2023-12-05;859;1
4610;2023-12-05;722;6
4611;2023-12-05;191;1
4612;2023-12-05;544;2
4613;2023-12-05;69;5
4614;2023-12-05;822;3
4615;2023-12-05;836;4
4616;2023-12-06;584;5
4617;2023-12-06;318;1
4618;2023-12-06;730;4
4619;2023-12-06;435;5
4620;2023-12-06;447;2
4621;2023-12-06;880;5
4622;2023-12-06;847;1
4623;2023-12-06;697;2
4624;2023-12-06;497;3
4625;2023-12-06;308;6
4626;2023-12-06;452;3
4627;2023-12-06;421;3
4628;2023-12-06;591;6
4629;2023-12-06;854;6
4630;2023-12-06;91;6
4631;2023-12-06;587;4
4632;2023-12-06;501;3
4633;2023-12-06;873;5
4634;2023-12-06;902;5
4635;2023-12-07;436;5
4636;2023-12-07;554;6
4637;2023-12-07;865;4
4638;2023-12-07;974;5
4639;2023-12-07;212;4
4640;2023-12-07;224;2
4641;2023-12-07;142;3
4642;2023-12-08;714;5
4643;2023-12-08;353;2
4644;2023-12-08;535;3
4645;2023-12-08;335;1
4646;2023-12-08;115;2
4647;2023-12-08;311;5
4648;2023-12-08;422;2
4649;2023-12-08;136;4
4650;2023-12-08;356;2
4651;2023-12-08;182;5
4652;2023-12-08;335;5
4653;2023-12-08;729;1
4654;2023-12-08;967;6
4655;2023-12-09;959;4
4656;2023-12-09;97;6
4657;2023-12-09;33;5
4658;2023-12-09;555;4
4659;2023-12-09;667;2
4660;2023-12-09;786;2
4661;2023-12-09;637;1
4662;2023-12-09;718;3
4663;2023-12-09;814;4
4664;2023-12-09;529;6
4665;2023-12-09;217;5
4666;2023-12-09;879;4
4667;2023-12-09;196;1
4668;2023-12-09;666;3
4669;2023-12-09;632;5
4670;2023-12-09;476;6
4671;2023-12-09;635;1
4672;2023-12-09;401;2
4673;2023-12-10;142;1
4674;2023-12-10;7;5
4675;2023-12-10;311;4
4676;2023-12-10;508;1
4677;2023-12-10;532;5
4678;2023-12-10;422;5
4679;2023-12-10;382;4
4680;2023-12-10;517;6
4681;2023-12-10;298;6
4682;2023-12-10;182;5
4683;2023-12-10;603;5
4684;2023-12-10;905;3
4685;2023-12-10;26;6
4686;2023-12-10;1;1
4687;2023-12-10;874;3
4688;2023-12-10;682;4
4689;2023-12-10;814;2
4690;2023-12-10;565;3
4691;2023-12-10;53;2
4692;2023-12-10;693;4
4693;2023-12-10;417;4
4694;2023-12-10;22;1
4695;2023-12-11;717;6
4696;2023-12-11;847;2
4697;2023-12-11;649;2
4698;2023-12-11;221;1
4699;2023-12-11;116;5
4700;2023-12-11;104;1
4701;2023-12-11;854;1
4702;2023-12-11;38;3
4703;2023-12-11;366;2
4704;2023-12-11;754;5
4705;2023-12-11;152;4
4706;2023-12-11;309;2
4707;2023-12-11;262;1
4708;2023-12-11;477;2
4709;2023-12-11;664;2
4710;2023-12-11;464;4
4711;2023-12-11;472;4
4712;2023-12-11;563;4
4713;2023-12-11;983;6
4714;2023-12-11;433;2
4715;2023-12-11;694;6
4716;2023-12-12;269;1
4717;2023-12-12;755;5
4718;2023-12-12;223;6
4719;2023-12-12;772;2
4720;2023-12-12;842;4
4721;2023-12-12;738;4
4722;2023-12-12;659;6
4723;2023-12-12;385;3
4724;2023-12-13;161;3
4725;2023-12-13;57;5
4726;2023-12-13;765;5
4727;2023-12-13;506;5
4728;2023-12-13;168;2
4729;2023-12-13;194;4
4730;2023-12-13;73;1
4731;2023-12-13;394;4
4732;2023-12-13;600;2
4733;2023-12-13;294;3
4734;2023-12-13;471;5
4735;2023-12-13;476;2
4736;2023-12-13;785;6
4737;2023-12-13;888;6
4738;2023-12-13;577;2
4739;2023-12-13;428;4
4740;2023-12-13;258;5
4741;2023-12-14;515;2
4742;2023-12-14;183;1
4743;2023-12-14;716;3
4744;2023-12-14;304;4
4745;2023-12-14;692;2
4746;2023-12-14;532;2
4747;2023-12-14;466;6
4748;2023-12-14;541;1
4749;2023-12-14;12;4
4750;2023-12-14;535;3
4751;2023-12-14;212;1
4752;2023-12-14;411;3
4753;2023-12-14;627;6
4754;2023-12-15;9;1
4755;2023-12-15;113;6
4756;2023-12-15;321;1
4757;2023-12-15;856;2
4758;2023-12-15;953;1
4759;2023-12-15;627;6
4760;2023-12-15;720;3
4761;2023-12-15;119;2
4762;2023-12-15;753;2
4763;2023-12-15;961;1
4764;2023-12-15;735;6
4765;2023-12-15;199;3
4766;2023-12-15;948;2
4767;2023-12-15;961;1
4768;2023-12-15;183;3
4769;2023-12-15;107;1
4770;2023-12-15;64;1
4771;2023-12-15;114;2
4772;2023-12-16;728;1
4773;2023-12-16;705;2
4774;2023-12-16;628;5
4775;2023-12-16;74;6
4776;2023-12-16;806;3
4777;2023-12-16;320;5
4778;2023-12-16;283;2
4779;2023-12-16;261;1
4780;2023-12-16;844;3
4781;2023-12-16;524;1
4782;2023-12-16;573;2
4783;2023-12-16;120;1
4784;2023-12-16;227;4
4785;2023-12-17;161;2
4786;2023-12-17;848;1
4787;2023-12-17;953;1
4788;2023-12-17;324;6
4789;2023-12-17;903;1
4790;2023-12-17;677;3
4791;2023-12-17;227;4
4792;2023-12-17;53;2
4793;2023-12-18;767;5
4794;2023-12-18;189;1
4795;2023-12-18;898;2
4796;2023-12-18;329;5
4797;2023-12-18;799;3
4798;2023-12-18;97;2
4799;2023-12-18;667;2
4800;2023-12-18;440;3
4801;2023-12-18;17;5
4802;2023-12-18;980;1
4803;2023-12-18;771;2
4804;2023-12-18;583;5
4805;2023-12-18;820;3
4806;2023-12-18;206;3
4807;2023-12-18;547;1
4808;2023-12-18;227;1
4809;2023-12-18;238;2
4810;2023-12-19;502;1
4811;2023-12-19;860;5
4812;2023-12-19;337;3
4813;2023-12-19;985;1
4814;2023-12-19;960;5
4815;2023-12-19;295;3
4816;2023-12-19;98;6
4817;2023-12-19;605;2
4818;2023-12-19;993;5
4819;2023-12-19;583;1
4820;2023-12-20;633;6
4821;2023-12-20;956;3
4822;2023-12-20;364;2
4823;2023-12-20;250;6
4824;2023-12-20;104;1
4825;2023-12-20;590;1
4826;2023-12-20;782;6
4827;2023-12-20;528;6
4828;2023-12-20;755;6
4829;2023-12-20;965;3
4830;2023-12-20;626;2
4831;2023-12-20;713;6
4832;2023-12-20;885;5
4833;2023-12-20;449;5
4834;2023-12-20;32;5
4835;2023-12-20;361;3
4836;2023-12-21;32;1
4837;2023-12-21;171;6
4838;2023-12-21;207;4
4839;2023-12-21;80;2
4840;2023-12-21;208;3
4841;2023-12-21;626;6
4842;2023-12-21;658;3
4843;2023-12-21;621;2
4844;2023-12-21;725;1
4845;2023-12-21;875;6
4846;2023-12-21;98;1
4847;2023-12-21;969;6
4848;2023-12-22;667;5
4849;2023-12-22;202;2
4850;2023-12-22;662;5
4851;2023-12-22;382;5
4852;2023-12-22;17;6
4853;2023-12-22;872;5
4854;2023-12-22;844;2
4855;2023-12-22;538;5
4856;2023-12-22;751;4
4857;2023-12-22;350;4
4858;2023-12-22;795;6
4859;2023-12-22;924;6
4860;2023-12-22;301;6
4861;2023-12-22;702;5
4862;2023-12-22;631;4
4863;2023-12-23;687;3
4864;2023-12-23;515;2
4865;2023-12-23;117;4
4866;2023-12-23;106;1
4867;2023-12-23;167;6
4868;2023-12-23;996;5
4869;2023-12-23;412;1
4870;2023-12-23;62;3
4871;2023-12-23;851;5
4872;2023-12-23;367;4
4873;2023-12-23;913;2
4874;2023-12-23;531;4
4875;2023-12-23;250;3
4876;2023-12-23;2;1
4877;2023-12-23;381;3
4878;2023-12-23;134;1
4879;2023-12-23;968;1
4880;2023-12-23;5;5
4881;2023-12-23;561;4
4882;2023-12-23;93;4
4883;2023-12-23;403;5
4884;2023-12-23;459;6
4885;2023-12-23;953;6
4886;2023-12-23;318;6
4887;2023-12-24;361;4
4888;2023-12-24;327;1
4889;2023-12-24;723;6
4890;2023-12-24;182;5
4891;2023-12-24;286;1
4892;2023-12-24;989;3
4893;2023-12-24;466;1
4894;2023-12-24;209;2
4895;2023-12-24;855;1
4896;2023-12-24;906;1
4897;2023-12-24;545;4
4898;2023-12-24;594;4
4899;2023-12-24;857;3
4900;2023-12-24;636;6
4901;2023-12-24;464;2
4902;2023-12-24;715;3
4903;2023-12-24;242;1
4904;2023-12-24;438;4
4905;2023-12-24;548;2
4906;2023-12-24;514;3
4907;2023-12-24;423;2
4908;2023-12-24;496;4
4909;2023-12-25;768;1
4910;2023-12-25;765;3
4911;2023-12-25;240;2
4912;2023-12-25;415;3
4913;2023-12-25;927;4
4914;2023-12-25;502;2
4915;2023-12-25;499;6
4916;2023-12-25;609;4
4917;2023-12-25;423;1
4918;2023-12-25;64;2
4919;2023-12-25;712;5
4920;2023-12-25;849;5
4921;2023-12-25;302;3
4922;2023-12-25;444;5
4923;2023-12-25;878;3
4924;2023-12-25;175;2
4925;2023-12-25;332;2
4926;2023-12-25;534;2
4927;2023-12-26;776;1
4928;2023-12-26;912;3
4929;2023-12-26;503;4
4930;2023-12-26;423;3
4931;2023-12-26;383;6
4932;2023-12-26;481;3
4933;2023-12-26;886;4
4934;2023-12-26;100;1
4935;2023-12-26;37;5
4936;2023-12-26;322;3
4937;2023-12-26;695;1
4938;2023-12-26;147;1
4939;2023-12-26;714;3
4940;2023-12-26;532;3
4941;2023-12-27;613;1
4942;2023-12-27;578;1
4943;2023-12-27;138;4
4944;2023-12-27;212;4
4945;2023-12-27;22;6
4946;2023-12-27;85;4
4947;2023-12-27;672;4
4948;2023-12-27;457;6
4949;2023-12-27;594;5
4950;2023-12-27;221;1
4951;2023-12-28;934;2
4952;2023-12-28;668;6
4953;2023-12-28;971;2
4954;2023-12-28;274;5
4955;2023-12-28;983;6
4956;2023-12-28;974;2
4957;2023-12-28;429;2
4958;2023-12-28;779;6
4959;2023-12-28;214;6
4960;2023-12-28;310;2
4961;2023-12-28;94;1
4962;2023-12-28;440;6
4963;2023-12-28;215;4
4964;2023-12-28;744;5
4965;2023-12-28;663;6
4966;2023-12-28;37;5
4967;2023-12-29;561;6
4968;2023-12-29;210;5
4969;2023-12-29;617;2
4970;2023-12-29;109;5
4971;2023-12-29;189;2
4972;2023-12-29;538;4
4973;2023-12-29;450;2
4974;2023-12-29;286;5
4975;2023-12-29;854;2
4976;2023-12-29;315;6
4977;2023-12-29;699;4
4978;2023-12-29;608;5
4979;2023-12-29;194;2
4980;2023-12-29;624;6
4981;2023-12-29;656;3
4982;2023-12-29;297;6
4983;2023-12-30;606;4
4984;2023-12-30;145;3
4985;2023-12-30;622;4
4986;2023-12-30;542;3
4987;2023-12-30;741;6
4988;2023-12-30;881;2
4989;2023-12-30;3;5
4990;2023-12-30;350;1
4991;2023-12-30;533;2
4992;2023-12-30;773;3
4993;2023-12-30;637;2
4994;2023-12-30;387;3
4995;2023-12-30;44;3
4996;2023-12-30;606;6
4997;2023-12-30;518;4
4998;2023-12-30;407;5
4999;2023-12-30;903;2
5000;2023-12-30;234;2
